DateTime(UTC),CRNP
2018-06-22 08:46:00,22.906172023776552
2018-06-22 09:46:00,22.98169069158509
2018-06-22 10:46:00,22.855216688224075
2018-06-22 11:46:00,22.655074748440207
2018-06-22 12:46:00,22.60595570536907
2018-06-22 13:46:00,22.526650509676912
2018-06-22 14:46:00,22.073933201771677
2018-06-22 15:46:00,21.89915498284029
2018-06-22 16:46:00,21.656894888336353
2018-06-22 17:46:00,21.4289283543755
2018-06-22 18:46:00,21.1984824994488
2018-06-22 19:46:00,20.904119682256127
2018-06-22 20:46:00,20.45082987466055
2018-06-22 21:46:00,20.45691423268775
2018-06-22 22:46:00,20.439364449018694
2018-06-22 23:46:00,20.170509270557098
2018-06-23 00:46:00,20.064844223065815
2018-06-23 01:46:00,19.976657977146154
2018-06-23 02:46:00,20.0274921687926
2018-06-23 03:46:00,19.95603863072431
2018-06-23 04:46:00,20.03172202534499
2018-06-23 05:46:00,20.014868356707552
2018-06-23 06:46:00,20.25612005958959
2018-06-23 07:46:00,20.51456444457237
2018-06-23 08:46:00,20.859500709358354
2018-06-23 09:46:00,20.7971204264475
2018-06-23 10:46:00,20.576980397656712
2018-06-23 11:46:00,20.61272458838028
2018-06-23 12:46:00,20.549091164451298
2018-06-23 13:46:00,20.351723671547564
2018-06-23 14:46:00,20.347724307497906
2018-06-23 15:46:00,20.385534607568083
2018-06-23 16:46:00,20.202229005577312
2018-06-23 17:46:00,19.87079544916292
2018-06-23 18:46:00,19.68617794488191
2018-06-23 19:46:00,19.592011846703578
2018-06-23 20:46:00,19.513285882213598
2018-06-23 21:46:00,19.445482736134842
2018-06-23 22:46:00,19.753454798523155
2018-06-23 23:46:00,19.88069957568987
2018-06-24 00:46:00,20.018899319830457
2018-06-24 01:46:00,20.22010229825189
2018-06-24 02:46:00,20.376717140707832
2018-06-24 03:46:00,20.45916209666199
2018-06-24 04:46:00,20.74879231953385
2018-06-24 05:46:00,21.277573801428655
2018-06-24 06:46:00,21.433572819051886
2018-06-24 07:46:00,21.61946240276228
2018-06-24 08:46:00,21.624532316241957
2018-06-24 09:46:00,21.844338854541885
2018-06-24 10:46:00,21.453241957701955
2018-06-24 11:46:00,21.217392476516668
2018-06-24 12:46:00,21.028662455856068
2018-06-24 13:46:00,20.56841046739263
2018-06-24 14:46:00,20.356455453835117
2018-06-24 15:46:00,20.234411634860585
2018-06-24 16:46:00,20.022928911245206
2018-06-24 17:46:00,19.6365050895613
2018-06-24 18:46:00,19.517389972436188
2018-06-24 19:46:00,19.254471749705814
2018-06-24 20:46:00,19.25054671001902
2018-06-24 21:46:00,19.210068788869954
2018-06-24 22:46:00,19.359256873991058
2018-06-24 23:46:00,19.445623657640038
2018-06-25 00:46:00,19.597118965026926
2018-06-25 01:46:00,19.990405347865416
2018-06-25 02:46:00,20.149559064941073
2018-06-25 03:46:00,20.15249346679721
2018-06-25 04:46:00,20.406551362322954
2018-06-25 05:46:00,20.645873252242737
2018-06-25 06:46:00,20.500419372207997
2018-06-25 07:46:00,20.520671338783604
2018-06-25 08:46:00,20.61892706746679
2018-06-25 09:46:00,20.576669643162056
2018-06-25 10:46:00,20.33587016843707
2018-06-25 11:46:00,20.179298546791596
2018-06-25 12:46:00,20.15882138926183
2018-06-25 13:46:00,19.898344449982403
2018-06-25 14:46:00,19.69958394998104
2018-06-25 15:46:00,19.904348916557055
2018-06-25 16:46:00,19.714363048377912
2018-06-25 17:46:00,19.724501023267923
2018-06-25 18:46:00,19.90175872587417
2018-06-25 19:46:00,20.14526115613167
2018-06-25 20:46:00,20.06618038545442
2018-06-25 21:46:00,20.038258217747778
2018-06-25 22:46:00,20.292700872549236
2018-06-25 23:46:00,20.540818025549928
2018-06-26 00:46:00,20.95712957251385
2018-06-26 01:46:00,21.11855784830052
2018-06-26 02:46:00,21.340286477386616
2018-06-26 03:46:00,21.323391154794535
2018-06-26 04:46:00,21.510929987837066
2018-06-26 05:46:00,21.801622474369665
2018-06-26 06:46:00,21.70095876318656
2018-06-26 07:46:00,21.690389957595148
2018-06-26 08:46:00,21.70294586828798
2018-06-26 09:46:00,21.946502229907054
2018-06-26 10:46:00,21.81220449723203
2018-06-26 11:46:00,21.877999689898783
2018-06-26 12:46:00,21.54011349286564
2018-06-26 13:46:00,21.461301312847137
2018-06-26 14:46:00,21.431314595812363
2018-06-26 15:46:00,21.15660086144813
2018-06-26 16:46:00,20.890428077416047
2018-06-26 17:46:00,20.428484004776053
2018-06-26 18:46:00,20.36133482684078
2018-06-26 19:46:00,20.162761898947902
2018-06-26 20:46:00,19.92910308426861
2018-06-26 21:46:00,19.689130954066243
2018-06-26 22:46:00,19.696543499916118
2018-06-26 23:46:00,19.62949228010091
2018-06-27 00:46:00,19.353908496575865
2018-06-27 01:46:00,19.507063548584085
2018-06-27 02:46:00,19.613875193644184
2018-06-27 03:46:00,19.852008146275757
2018-06-27 04:46:00,19.95132188338797
2018-06-27 05:46:00,20.34190971892084
2018-06-27 06:46:00,20.268551169194517
2018-06-27 07:46:00,20.28807291309021
2018-06-27 08:46:00,20.303596425277956
2018-06-27 09:46:00,20.137368564078187
2018-06-27 10:46:00,20.126743650478403
2018-06-27 11:46:00,19.88005693458609
2018-06-27 12:46:00,19.90961267894953
2018-06-27 13:46:00,19.579416635397543
2018-06-27 14:46:00,18.981994553362817
2018-06-27 15:46:00,18.625640765841887
2018-06-27 16:46:00,18.274731443968996
2018-06-27 17:46:00,17.76116094136141
2018-06-27 18:46:00,17.43459969804042
2018-06-27 19:46:00,17.077766559878476
2018-06-27 20:46:00,16.813593304888823
2018-06-27 21:46:00,16.613943498677468
2018-06-27 22:46:00,16.512198008031596
2018-06-27 23:46:00,16.498995223666157
2018-06-28 00:46:00,16.267908310251663
2018-06-28 01:46:00,16.54155657900467
2018-06-28 02:46:00,16.62379270779073
2018-06-28 03:46:00,16.69846518378434
2018-06-28 04:46:00,16.932939305786164
2018-06-28 05:46:00,17.188897737449306
2018-06-28 06:46:00,17.520177954243213
2018-06-28 07:46:00,17.837458960135837
2018-06-28 08:46:00,18.169424763505674
2018-06-28 09:46:00,18.25252083326594
2018-06-28 10:46:00,18.21361044055239
2018-06-28 11:46:00,18.13014633791623
2018-06-28 12:46:00,18.16674790407316
2018-06-28 13:46:00,17.49468974900369
2018-06-28 14:46:00,17.304103196449695
2018-06-28 15:46:00,17.039891527246645
2018-06-28 16:46:00,16.612409894123402
2018-06-28 17:46:00,16.303781450127865
2018-06-28 18:46:00,16.176726210807654
2018-06-28 19:46:00,16.154994443852193
2018-06-28 20:46:00,15.989587728056204
2018-06-28 21:46:00,16.233311603407618
2018-06-28 22:46:00,16.205359544645205
2018-06-28 23:46:00,16.30392411749745
2018-06-29 00:46:00,16.534367559284554
2018-06-29 01:46:00,16.993455709265348
2018-06-29 02:46:00,17.570805959892905
2018-06-29 03:46:00,18.00004655704364
2018-06-29 04:46:00,18.578276891821066
2018-06-29 05:46:00,18.855491884782545
2018-06-29 06:46:00,18.82562817474275
2018-06-29 07:46:00,18.906766674364917
2018-06-29 08:46:00,18.93812138337216
2018-06-29 09:46:00,18.781628159947932
2018-06-29 10:46:00,18.926407046913756
2018-06-29 11:46:00,19.013925226397227
2018-06-29 12:46:00,18.905997260955175
2018-06-29 13:46:00,18.636099142322635
2018-06-29 14:46:00,18.22421351727936
2018-06-29 15:46:00,17.99320576960158
2018-06-29 16:46:00,17.64219367560187
2018-06-29 17:46:00,17.49113907415204
2018-06-29 18:46:00,17.552114728650878
2018-06-29 19:46:00,17.222867950601483
2018-06-29 20:46:00,17.423140033129286
2018-06-29 21:46:00,17.402952254986577
2018-06-29 22:46:00,17.345999584908988
2018-06-29 23:46:00,17.440100786381706
2018-06-30 00:46:00,17.502673195246345
2018-06-30 01:46:00,17.72277610390576
2018-06-30 02:46:00,18.028093980111777
2018-06-30 03:46:00,18.26053387595139
2018-06-30 04:46:00,18.567917006165732
2018-06-30 05:46:00,18.882280824257233
2018-06-30 06:46:00,19.055751882679445
2018-06-30 07:46:00,19.167234071623536
2018-06-30 08:46:00,18.938117390224452
2018-06-30 09:46:00,18.826156339986905
2018-06-30 10:46:00,18.49305187113299
2018-06-30 11:46:00,18.327302520183437
2018-06-30 12:46:00,18.241986535346573
2018-06-30 13:46:00,18.036715165451177
2018-06-30 14:46:00,17.750857013857363
2018-06-30 15:46:00,17.636380832539256
2018-06-30 16:46:00,17.3558925632672
2018-06-30 17:46:00,17.271991919005927
2018-06-30 18:46:00,17.00654594671211
2018-06-30 19:46:00,17.071666370853595
2018-06-30 20:46:00,17.09584863850056
2018-06-30 21:46:00,17.216009462547667
2018-06-30 22:46:00,17.386226019798205
2018-06-30 23:46:00,17.217142690740314
2018-07-01 00:46:00,17.24265066594744
2018-07-01 01:46:00,17.35022077835675
2018-07-01 02:46:00,17.455851569647987
2018-07-01 03:46:00,17.47709634754488
2018-07-01 04:46:00,17.639097991833825
2018-07-01 05:46:00,17.43768956381541
2018-07-01 06:46:00,17.582881174104635
2018-07-01 07:46:00,17.546680115277244
2018-07-01 08:46:00,17.5189893742526
2018-07-01 09:46:00,17.316058668541938
2018-07-01 10:46:00,17.30150661003322
2018-07-01 11:46:00,17.2458000401215
2018-07-01 12:46:00,16.89279471018693
2018-07-01 13:46:00,16.812581508473432
2018-07-01 14:46:00,16.32762799695903
2018-07-01 15:46:00,16.098928395165345
2018-07-01 16:46:00,15.830197366485411
2018-07-01 17:46:00,15.486870157604763
2018-07-01 18:46:00,15.281684837920695
2018-07-01 19:46:00,15.243963683691042
2018-07-01 20:46:00,15.046857696720078
2018-07-01 21:46:00,15.0331353693479
2018-07-01 22:46:00,14.933004774377187
2018-07-01 23:46:00,14.834300491569847
2018-07-02 00:46:00,15.155062510318047
2018-07-02 01:46:00,15.054965006794763
2018-07-02 02:46:00,15.396361324236645
2018-07-02 03:46:00,15.386028370359622
2018-07-02 04:46:00,15.498325868977513
2018-07-02 05:46:00,15.828493923783164
2018-07-02 06:46:00,15.858269216755923
2018-07-02 07:46:00,15.871746151775035
2018-07-02 08:46:00,15.83766667107469
2018-07-02 09:46:00,15.976992869481748
2018-07-02 10:46:00,15.994114313263328
2018-07-02 11:46:00,16.255764896057993
2018-07-02 12:46:00,16.104402727440245
2018-07-02 13:46:00,16.290410402059432
2018-07-02 14:46:00,16.21942085615535
2018-07-02 15:46:00,16.051370960648978
2018-07-02 16:46:00,15.96435128698819
2018-07-02 17:46:00,15.770494674174346
2018-07-02 18:46:00,15.719390305454665
2018-07-02 19:46:00,15.643131791302437
2018-07-02 20:46:00,15.823474692338937
2018-07-02 21:46:00,15.732405185071876
2018-07-02 22:46:00,15.595080640200168
2018-07-02 23:46:00,15.568849837291207
2018-07-03 00:46:00,15.589991924335203
2018-07-03 01:46:00,15.480556424187542
2018-07-03 02:46:00,15.503242541812561
2018-07-03 03:46:00,15.706875466105554
2018-07-03 04:46:00,15.735271952443425
2018-07-03 05:46:00,15.77706623497155
2018-07-03 06:46:00,15.746469932082647
2018-07-03 07:46:00,15.597209586730735
2018-07-03 08:46:00,15.414627214399475
2018-07-03 09:46:00,15.232420103636827
2018-07-03 10:46:00,15.197238669124435
2018-07-03 11:46:00,14.952047745085384
2018-07-03 12:46:00,14.674490713377466
2018-07-03 13:46:00,14.517917782020943
2018-07-03 14:46:00,14.403292800922001
2018-07-03 15:46:00,14.20833282493106
2018-07-03 16:46:00,14.08045087385049
2018-07-03 17:46:00,14.056688112978597
2018-07-03 18:46:00,14.031860842594016
2018-07-03 19:46:00,14.005271574393358
2018-07-03 20:46:00,13.802796248272205
2018-07-03 21:46:00,13.894478349016717
2018-07-03 22:46:00,14.046063545180692
2018-07-03 23:46:00,13.968329131746348
2018-07-04 00:46:00,14.207121271035822
2018-07-04 01:46:00,14.367021741208575
2018-07-04 02:46:00,14.394287012074427
2018-07-04 03:46:00,14.419528813376239
2018-07-04 04:46:00,14.64890333883185
2018-07-04 05:46:00,14.688964750427322
2018-07-04 06:46:00,14.707833027641751
2018-07-04 07:46:00,14.918952995240295
2018-07-04 08:46:00,15.093041831501635
2018-07-04 09:46:00,15.085325694031496
2018-07-04 10:46:00,15.04874173865881
2018-07-04 11:46:00,15.231336605778619
2018-07-04 12:46:00,15.065805139284159
2018-07-04 13:46:00,14.940447351429837
2018-07-04 14:46:00,14.798634427132127
2018-07-04 15:46:00,14.64569193947739
2018-07-04 16:46:00,14.388003700565601
2018-07-04 17:46:00,14.192490378429195
2018-07-04 18:46:00,14.06035023723485
2018-07-04 19:46:00,13.918216644022099
2018-07-04 20:46:00,13.947195650407224
2018-07-04 21:46:00,13.769869032476562
2018-07-04 22:46:00,13.734767436335924
2018-07-04 23:46:00,13.757798542052274
2018-07-05 00:46:00,13.955209757937448
2018-07-05 01:46:00,13.983111578660742
2018-07-05 02:46:00,14.161154673760526
2018-07-05 03:46:00,14.344422099746307
2018-07-05 04:46:00,14.389238917208772
2018-07-05 05:46:00,14.52134330595934
2018-07-05 06:46:00,14.708934826861558
2018-07-05 07:46:00,14.75504057124628
2018-07-05 08:46:00,14.708709443552042
2018-07-05 09:46:00,14.830168648791162
2018-07-05 10:46:00,14.695417173574926
2018-07-05 11:46:00,14.586412965547227
2018-07-05 12:46:00,14.477667009508163
2018-07-05 13:46:00,14.24517452848768
2018-07-05 14:46:00,14.107188284940095
2018-07-05 15:46:00,13.872631598296037
2018-07-05 16:46:00,13.773400048455873
2018-07-05 17:46:00,13.597440249379908
2018-07-05 18:46:00,13.335077789868185
2018-07-05 19:46:00,13.067442499594634
2018-07-05 20:46:00,12.940246929540164
2018-07-05 21:46:00,12.758041923067069
2018-07-05 22:46:00,12.7730801952282
2018-07-05 23:46:00,12.748942686933953
2018-07-06 00:46:00,12.596499101197212
2018-07-06 01:46:00,12.742414737150842
2018-07-06 02:46:00,12.817894522163723
2018-07-06 03:46:00,13.215352240430796
2018-07-06 04:46:00,13.296023443499278
2018-07-06 05:46:00,13.426730248389381
2018-07-06 06:46:00,13.657674954583046
2018-07-06 07:46:00,13.83878583538167
2018-07-06 08:46:00,14.057708848502282
2018-07-06 09:46:00,14.13067866921412
2018-07-06 10:46:00,14.24343892364055
2018-07-06 11:46:00,14.34518175402712
2018-07-06 12:46:00,14.324130764413423
2018-07-06 13:46:00,14.1950537662115
2018-07-06 14:46:00,14.167362322581894
2018-07-06 15:46:00,13.943413543957787
2018-07-06 16:46:00,14.116373623208887
2018-07-06 17:46:00,14.535592220155511
2018-07-06 18:46:00,14.507475844832554
2018-07-06 19:46:00,14.45471623479739
2018-07-06 20:46:00,14.421411624492938
2018-07-06 21:46:00,14.731993016442372
2018-07-06 22:46:00,14.724469566869674
2018-07-06 23:46:00,14.532039210868886
2018-07-07 00:46:00,14.613919528369285
2018-07-07 01:46:00,14.900328628407584
2018-07-07 02:46:00,14.909552066081682
2018-07-07 03:46:00,14.874920432426972
2018-07-07 04:46:00,14.879486156946836
2018-07-07 05:46:00,14.62151103116702
2018-07-07 06:46:00,14.82979566791245
2018-07-07 07:46:00,14.8662783684227
2018-07-07 08:46:00,14.776622865467273
2018-07-07 09:46:00,14.518534402462082
2018-07-07 10:46:00,15.168888772070224
2018-07-07 11:46:00,15.343183271799903
2018-07-07 12:46:00,15.288822708014862
2018-07-07 13:46:00,15.17647669339152
2018-07-07 14:46:00,14.948822223238864
2018-07-07 15:46:00,14.768633795775669
2018-07-07 16:46:00,14.522863359684553
2018-07-07 17:46:00,14.215089472195016
2018-07-07 18:46:00,13.74636983380868
2018-07-07 19:46:00,13.609092974781568
2018-07-07 20:46:00,13.52328949613544
2018-07-07 21:46:00,13.440041207513787
2018-07-07 22:46:00,12.7931149827806
2018-07-07 23:46:00,12.726114427768657
2018-07-08 00:46:00,12.846473646251688
2018-07-08 01:46:00,12.67376372203971
2018-07-08 02:46:00,12.892037802837647
2018-07-08 03:46:00,12.958152462603973
2018-07-08 04:46:00,12.979586451681296
2018-07-08 05:46:00,13.117093462426435
2018-07-08 06:46:00,13.165597351048387
2018-07-08 07:46:00,13.274031856435597
2018-07-08 08:46:00,13.370121774512233
2018-07-08 09:46:00,13.472132797971966
2018-07-08 10:46:00,13.211285245908627
2018-07-08 11:46:00,13.09432041253058
2018-07-08 12:46:00,12.908114950994026
2018-07-08 13:46:00,12.850412971992755
2018-07-08 14:46:00,12.69163120132204
2018-07-08 15:46:00,12.643053687046304
2018-07-08 16:46:00,12.460837745546197
2018-07-08 17:46:00,12.253782463817982
2018-07-08 18:46:00,12.20537703009515
2018-07-08 19:46:00,12.146198569534231
2018-07-08 20:46:00,12.144380770710713
2018-07-08 21:46:00,12.17478401944115
2018-07-08 22:46:00,12.458937010980765
2018-07-08 23:46:00,12.579026805294577
2018-07-09 00:46:00,12.711028821017385
2018-07-09 01:46:00,12.934289384429587
2018-07-09 02:46:00,13.040566549023216
2018-07-09 03:46:00,13.37275931810714
2018-07-09 04:46:00,13.520251888020713
2018-07-09 05:46:00,13.84044590627135
2018-07-09 06:46:00,14.187430877446438
2018-07-09 07:46:00,14.40307699461498
2018-07-09 08:46:00,14.4481385215961
2018-07-09 09:46:00,14.491121782987952
2018-07-09 10:46:00,14.447434730948519
2018-07-09 11:46:00,14.342439984541725
2018-07-09 12:46:00,14.051141497474823
2018-07-09 13:46:00,13.79073510959327
2018-07-09 14:46:00,13.74273414017663
2018-07-09 15:46:00,13.467869623174044
2018-07-09 16:46:00,13.497712306491524
2018-07-09 17:46:00,13.187152235084385
2018-07-09 18:46:00,12.985562013460747
2018-07-09 19:46:00,12.866654982637026
2018-07-09 20:46:00,12.881737105778853
2018-07-09 21:46:00,12.732112923145841
2018-07-09 22:46:00,12.722660045490683
2018-07-09 23:46:00,12.850741584046329
2018-07-10 00:46:00,13.1191958416197
2018-07-10 01:46:00,13.266036597171238
2018-07-10 02:46:00,13.333757531236511
2018-07-10 03:46:00,13.531172886597084
2018-07-10 04:46:00,13.546396264721384
2018-07-10 05:46:00,13.85064178769087
2018-07-10 06:46:00,13.979377783776995
2018-07-10 07:46:00,13.98260055624839
2018-07-10 08:46:00,13.878275277948719
2018-07-10 09:46:00,13.912079737897823
2018-07-10 10:46:00,13.83684747470072
2018-07-10 11:46:00,13.673946210395933
2018-07-10 12:46:00,13.57151492356701
2018-07-10 13:46:00,13.394614391746249
2018-07-10 14:46:00,13.199661302589123
2018-07-10 15:46:00,12.921011415416395
2018-07-10 16:46:00,12.796168757953616
2018-07-10 17:46:00,12.628558979537353
2018-07-10 18:46:00,12.478684152581232
2018-07-10 19:46:00,12.44784143642383
2018-07-10 20:46:00,12.55650964518393
2018-07-10 21:46:00,12.661497049368291
2018-07-10 22:46:00,12.586167756936643
2018-07-10 23:46:00,12.774966501076223
2018-07-11 00:46:00,12.932572581124102
2018-07-11 01:46:00,13.13684692596346
2018-07-11 02:46:00,13.3345373004666
2018-07-11 03:46:00,13.521133330594232
2018-07-11 04:46:00,13.603689347486952
2018-07-11 05:46:00,13.702556375225525
2018-07-11 06:46:00,13.86284713838332
2018-07-11 07:46:00,13.883707936341102
2018-07-11 08:46:00,13.845411633029455
2018-07-11 09:46:00,13.782331797451643
2018-07-11 10:46:00,13.95442970902183
2018-07-11 11:46:00,13.937336933748448
2018-07-11 12:46:00,13.743046941061966
2018-07-11 13:46:00,13.74216559032568
2018-07-11 14:46:00,13.574019633158027
2018-07-11 15:46:00,13.375665319206426
2018-07-11 16:46:00,13.29649826526065
2018-07-11 17:46:00,13.092734332404085
2018-07-11 18:46:00,12.861459256684057
2018-07-11 19:46:00,12.689561783053563
2018-07-11 20:46:00,12.65533345994299
2018-07-11 21:46:00,12.55051801832267
2018-07-11 22:46:00,12.478985099313276
2018-07-11 23:46:00,12.447880403472633
2018-07-12 00:46:00,12.588134930658049
2018-07-12 01:46:00,12.58524890039509
2018-07-12 02:46:00,12.911679562236156
2018-07-12 03:46:00,13.185294220115976
2018-07-12 04:46:00,13.41565690313587
2018-07-12 05:46:00,13.771655465994739
2018-07-12 06:46:00,14.043409529997069
2018-07-12 07:46:00,14.458669631029156
2018-07-12 08:46:00,14.494310109583314
2018-07-12 09:46:00,14.622404268980668
2018-07-12 10:46:00,14.673102994520097
2018-07-12 11:46:00,14.748382408914413
2018-07-12 12:46:00,14.638771176881512
2018-07-12 13:46:00,14.491425226208676
2018-07-12 14:46:00,14.275938575703623
2018-07-12 15:46:00,14.158625604159742
2018-07-12 16:46:00,13.8641645206963
2018-07-12 17:46:00,13.611845696047103
2018-07-12 18:46:00,13.337271974692385
2018-07-12 19:46:00,13.204060290167666
2018-07-12 20:46:00,13.334638508999703
2018-07-12 21:46:00,13.126635391420214
2018-07-12 22:46:00,13.078608548795476
2018-07-12 23:46:00,12.763698292855066
2018-07-13 00:46:00,12.614706942020826
2018-07-13 01:46:00,12.726905409740919
2018-07-13 02:46:00,12.59305598955756
2018-07-13 03:46:00,12.65714553912875
2018-07-13 04:46:00,12.63395830901231
2018-07-13 05:46:00,12.74449744648424
2018-07-13 06:46:00,12.881871917306823
2018-07-13 07:46:00,12.652838281184547
2018-07-13 08:46:00,12.476792866531818
2018-07-13 09:46:00,12.634876631530204
2018-07-13 10:46:00,12.708767622082059
2018-07-13 11:46:00,12.883978084573942
2018-07-13 12:46:00,12.95338030945086
2018-07-13 13:46:00,12.82175653152137
2018-07-13 14:46:00,12.701043023740995
2018-07-13 15:46:00,12.562438199932119
2018-07-13 16:46:00,12.553740306107878
2018-07-13 17:46:00,12.449653135859224
2018-07-13 18:46:00,12.368619054682462
2018-07-13 19:46:00,12.320231204641193
2018-07-13 20:46:00,12.296022826719488
2018-07-13 21:46:00,12.239994664201454
2018-07-13 22:46:00,12.188851275796104
2018-07-13 23:46:00,12.056855589364732
2018-07-14 00:46:00,12.204379416877963
2018-07-14 01:46:00,12.194171026209402
2018-07-14 02:46:00,12.434724499138852
2018-07-14 03:46:00,12.58112026435112
2018-07-14 04:46:00,12.720512712070828
2018-07-14 05:46:00,12.769881540696762
2018-07-14 06:46:00,12.921354213165326
2018-07-14 07:46:00,13.239360873162909
2018-07-14 08:46:00,13.243449427802787
2018-07-14 09:46:00,13.432606111583898
2018-07-14 10:46:00,13.515743250227677
2018-07-14 11:46:00,13.538033421699561
2018-07-14 12:46:00,13.373175326211248
2018-07-14 13:46:00,13.514905442198879
2018-07-14 14:46:00,13.395132273114127
2018-07-14 15:46:00,13.23346304346395
2018-07-14 16:46:00,13.308731570292915
2018-07-14 17:46:00,13.206672467595546
2018-07-14 18:46:00,13.168341472458719
2018-07-14 19:46:00,13.088271395209494
2018-07-14 20:46:00,13.009978897591152
2018-07-14 21:46:00,12.83420659574443
2018-07-14 22:46:00,12.726558201455934
2018-07-14 23:46:00,12.63157191691661
2018-07-15 00:46:00,12.855444270489736
2018-07-15 01:46:00,12.870641589109768
2018-07-15 02:46:00,13.038789999008138
2018-07-15 03:46:00,13.091284554852164
2018-07-15 04:46:00,13.001013243061166
2018-07-15 05:46:00,13.17092204668282
2018-07-15 06:46:00,13.095814217982642
2018-07-15 07:46:00,12.951094498035637
2018-07-15 08:46:00,13.142328962797276
2018-07-15 09:46:00,13.335528971166804
2018-07-15 10:46:00,13.480193549035272
2018-07-15 11:46:00,13.606255061499773
2018-07-15 12:46:00,13.53361546178923
2018-07-15 13:46:00,13.29834208123836
2018-07-15 14:46:00,13.266173446293127
2018-07-15 15:46:00,13.251164429704785
2018-07-15 16:46:00,13.233964953561722
2018-07-15 17:46:00,13.142728379567844
2018-07-15 18:46:00,13.181219365099736
2018-07-15 19:46:00,13.261317889886454
2018-07-15 20:46:00,13.16781669580675
2018-07-15 21:46:00,12.821295043714612
2018-07-15 22:46:00,12.673039644341188
2018-07-15 23:46:00,12.611718366001757
2018-07-16 00:46:00,12.472870820128476
2018-07-16 01:46:00,12.431056502670089
2018-07-16 02:46:00,12.433934596847374
2018-07-16 03:46:00,12.535473215886359
2018-07-16 04:46:00,12.682203575376223
2018-07-16 05:46:00,12.63020907319844
2018-07-16 06:46:00,12.579721145243905
2018-07-16 07:46:00,12.490943883410036
2018-07-16 08:46:00,12.513289803211059
2018-07-16 09:46:00,12.70268395794715
2018-07-16 10:46:00,12.67512879186353
2018-07-16 11:46:00,12.621347759646195
2018-07-16 12:46:00,12.566473169514175
2018-07-16 13:46:00,12.67964852650207
2018-07-16 14:46:00,12.287828518431924
2018-07-16 15:46:00,12.035060440600198
2018-07-16 16:46:00,11.761711054766447
2018-07-16 17:46:00,11.690363827117615
2018-07-16 18:46:00,11.5442091964681
2018-07-16 19:46:00,11.529144907772306
2018-07-16 20:46:00,11.252453392405727
2018-07-16 21:46:00,11.16026321588728
2018-07-16 22:46:00,11.150701832443206
2018-07-16 23:46:00,11.185582430353996
2018-07-17 00:46:00,11.108185525592734
2018-07-17 01:46:00,11.214490816683934
2018-07-17 02:46:00,11.325808954538505
2018-07-17 03:46:00,11.404547200894921
2018-07-17 04:46:00,11.488489543933076
2018-07-17 05:46:00,11.503764689539548
2018-07-17 06:46:00,11.861273498780768
2018-07-17 07:46:00,11.9614560931327
2018-07-17 08:46:00,12.131642918478088
2018-07-17 09:46:00,12.101144026341366
2018-07-17 10:46:00,12.123282427084508
2018-07-17 11:46:00,12.12331584650394
2018-07-17 12:46:00,12.138973106097682
2018-07-17 13:46:00,11.890162442566703
2018-07-17 14:46:00,11.940825604620173
2018-07-17 15:46:00,11.780573394622069
2018-07-17 16:46:00,11.70010865260008
2018-07-17 17:46:00,11.609736862873842
2018-07-17 18:46:00,11.298525797872077
2018-07-17 19:46:00,11.164543630515448
2018-07-17 20:46:00,11.076905220903337
2018-07-17 21:46:00,11.045277179585582
2018-07-17 22:46:00,11.004878049994035
2018-07-17 23:46:00,11.080057371678572
2018-07-18 00:46:00,11.179126232283593
2018-07-18 01:46:00,11.231326795194283
2018-07-18 02:46:00,11.291034141595397
2018-07-18 03:46:00,11.399742239469411
2018-07-18 04:46:00,11.488376504213289
2018-07-18 05:46:00,11.601222725572192
2018-07-18 06:46:00,11.603147060634758
2018-07-18 07:46:00,11.655681366688992
2018-07-18 08:46:00,11.780361843333885
2018-07-18 09:46:00,11.834052917993802
2018-07-18 10:46:00,11.865289804994521
2018-07-18 11:46:00,11.804101612460212
2018-07-18 12:46:00,11.618534751821455
2018-07-18 13:46:00,11.689558522810241
2018-07-18 14:46:00,11.639024074933783
2018-07-18 15:46:00,11.583252956174682
2018-07-18 16:46:00,11.422834522052467
2018-07-18 17:46:00,11.35728003255486
2018-07-18 18:46:00,11.156071970725053
2018-07-18 19:46:00,11.06669705918021
2018-07-18 20:46:00,11.18010217230311
2018-07-18 21:46:00,11.265464886186253
2018-07-18 22:46:00,11.329759811808088
2018-07-18 23:46:00,11.584115396656527
2018-07-19 00:46:00,11.855653026421605
2018-07-19 01:46:00,12.018029441967869
2018-07-19 02:46:00,12.107867133289174
2018-07-19 03:46:00,12.198467416593077
2018-07-19 04:46:00,12.323635086959541
2018-07-19 05:46:00,12.423234793330417
2018-07-19 06:46:00,12.736598012870251
2018-07-19 07:46:00,12.873849485326854
2018-07-19 08:46:00,12.826953404932892
2018-07-19 09:46:00,12.668173286957202
2018-07-19 10:46:00,12.580019120661543
2018-07-19 11:46:00,12.266021260722546
2018-07-19 12:46:00,12.078147561785139
2018-07-19 13:46:00,11.974378478772628
2018-07-19 14:46:00,11.941386110281762
2018-07-19 15:46:00,11.841681195458818
2018-07-19 16:46:00,11.8434160081301
2018-07-19 17:46:00,11.737111714920399
2018-07-19 18:46:00,11.518957014331619
2018-07-19 19:46:00,11.40430749671014
2018-07-19 20:46:00,11.361023712900346
2018-07-19 21:46:00,11.543031091304934
2018-07-19 22:46:00,11.620432964250554
2018-07-19 23:46:00,11.710214477120443
2018-07-20 00:46:00,11.864257141815429
2018-07-20 01:46:00,11.950250109919809
