//RecordNum;DateTime(UTC);P4_mb;P1_mb;T1_C;RH1;T_CS215;RH_CS215;Vbat;N1Cts;N2Cts;N1T_C;N1RH;N2T_C;N2RH
259;10-18-2016 07:46:01;855.44;856.2;8.2;6.6;-99;-99;12.957;4053;1969;11.6;0.2;11.2;0
260;10-18-2016 08:46:01;855.7;856.3;11.4;6.6;-99;-99;13.592;4058;1864;13.5;0.3;13.4;0
261;10-18-2016 09:46:01;855.85;856.3;13.8;6.9;-99;-99;14.442;4054;1887;15.9;0.3;16.2;0
262;10-18-2016 10:46:01;855.97;856.4;13;9;-99;-99;14.473;4114;1864;17;0.3;17.2;0
263;10-18-2016 11:46:01;856.16;856.6;13.8;11.5;-99;-99;14.032;4115;2006;17.9;0.3;18.1;0
264;10-18-2016 12:46:01;855.82;856.3;14.7;10;-99;-99;14.014;4035;1921;18.6;0.3;18.7;0
265;10-18-2016 13:46:01;855.62;856.1;14.5;11.3;-99;-99;13.997;4041;1888;18.9;0.3;18.9;0
266;10-18-2016 14:46:01;855.84;856.3;14.4;12.7;-99;-99;13.269;4025;1969;18.9;0.3;18.9;0
267;10-18-2016 15:46:01;856.08;856.6;12.2;11.8;-99;-99;12.938;4095;1932;17.3;0.3;16.7;0
268;10-18-2016 16:46:01;856.31;856.8;11.2;10.5;-99;-99;12.843;4074;1986;15.8;0.3;15;0
269;10-18-2016 17:46:01;856.02;856.6;10.7;9.7;-99;-99;12.702;3991;1931;14.9;0.3;13.9;0
270;10-18-2016 18:46:01;856.34;856.8;10.3;9.4;-99;-99;12.683;3934;1921;14.2;0.3;13.3;0
271;10-18-2016 19:46:01;856.58;857.2;10;9.1;-99;-99;12.662;3880;1901;13.7;0.3;13;0
272;10-18-2016 20:46:01;856.6;857.3;9.8;8.9;-99;-99;12.638;3941;1961;13.3;0.3;12.8;0
273;10-18-2016 21:46:01;856.87;857.6;9.6;9.1;-99;-99;12.611;3921;1914;13.2;0.3;12.7;0
274;10-18-2016 22:46:01;856.95;857.8;9.7;9.3;-99;-99;12.585;3845;1843;13.1;0.3;12.7;0
275;10-18-2016 23:46:01;856.8;857.6;9.7;9.1;-99;-99;12.563;3840;1942;13.2;0.3;12.8;0
276;10-19-2016 00:46:01;856.62;857.4;9.6;8.8;-99;-99;12.548;3856;1935;13.3;0.3;12.9;0
277;10-19-2016 01:46:01;856.81;857.5;9.1;8.7;-99;-99;12.536;3884;1960;13;0.3;12.6;0
278;10-19-2016 02:46:01;856.92;857.6;8.8;8.6;-99;-99;12.528;3976;1884;12.7;0.3;12.2;0
279;10-19-2016 03:46:01;856.77;857.4;9;8.6;-99;-99;12.521;3943;1902;12.7;0.2;12.3;0
280;10-19-2016 04:46:01;856.73;857.4;9.1;8.5;-99;-99;12.516;3933;1936;12.7;0.3;12.4;0
281;10-19-2016 05:46:01;856.78;857.5;9.1;8.4;-99;-99;12.512;3862;1916;12.8;0.3;12.4;0
282;10-19-2016 06:46:01;856.54;857.3;9.1;8.4;-99;-99;12.509;4002;1972;12.8;0.2;12.5;0
283;10-19-2016 07:46:01;856.67;857.4;9;8.4;-99;-99;12.562;3954;1990;12.8;0.3;12.5;0
284;10-19-2016 08:46:01;856.62;857.2;10.4;8.3;-99;-99;14.16;3860;2007;13.4;0.3;13.2;0
285;10-19-2016 09:46:01;856.46;856.9;13.1;7.9;-99;-99;14.443;4065;1981;15.8;0.3;16;0
286;10-19-2016 10:46:01;856.35;856.9;15;7.5;-99;-99;14.38;4006;1894;18.3;0.3;18.7;0
287;10-19-2016 11:46:01;856.63;857;16.6;7.1;-99;-99;13.945;3879;1995;20.8;0.4;21.3;0
288;10-19-2016 12:46:01;856.8;857.1;17.1;7.4;-99;-99;13.925;3984;1879;22.5;0.4;23;0
289;10-19-2016 13:46:01;856.42;856.8;17.8;7.7;-99;-99;13.891;3979;1928;23.2;0.5;23.6;0
290;10-19-2016 14:46:01;856.02;856.4;18.6;8;-99;-99;13.89;4009;1980;23.6;0.5;23.9;0
291;10-19-2016 15:46:01;856.18;856.4;18.9;8;-99;-99;13.855;3985;1904;23.7;0.5;24;0
292;10-19-2016 16:46:01;855.54;855.9;18.2;8;-99;-99;13.88;4031;1944;23.2;0.5;23.4;0
293;10-19-2016 17:46:01;855.4;855.8;16.4;8;-99;-99;12.886;4032;1956;21.5;0.5;21.5;0
294;10-19-2016 18:46:01;855.67;856.2;14.2;8;-99;-99;12.747;3974;2029;19.3;0.4;18.6;0
295;10-19-2016 19:46:01;855.89;856.4;12.3;7.8;-99;-99;12.715;4002;1956;17;0.4;16;0
296;10-19-2016 20:46:01;855.84;856.4;10.7;7.8;-99;-99;12.686;4024;1986;14.9;0.4;13.8;0
297;10-19-2016 21:46:01;855.86;856.5;9.7;7.7;-99;-99;12.658;4090;1919;13.4;0.3;12.3;0
298;10-19-2016 22:46:01;856.23;856.9;8.7;7.8;-99;-99;12.63;4185;1983;12;0.2;11;0
299;10-19-2016 23:46:01;855.97;856.6;7.9;7.8;-99;-99;12.601;4022;1902;11;0.2;10.1;0
300;10-20-2016 00:46:01;856.07;856.9;7.2;7.9;-99;-99;12.574;4035;1973;10.2;0.2;9.4;0
301;10-20-2016 01:46:01;855.89;856.7;6.7;7.9;-99;-99;12.552;4108;1955;9.7;0.2;9.1;0
302;10-20-2016 02:46:01;855.79;856.6;6.3;7.8;-99;-99;12.534;4044;1994;9.3;0.2;8.7;0
303;10-20-2016 03:46:02;855.81;856.6;6.1;7.8;-99;-99;12.522;4155;2027;9.1;0.1;8.5;0
304;10-20-2016 04:46:02;855.67;856.5;6;7.8;-99;-99;12.511;4076;1921;8.9;0.1;8.5;0
305;10-20-2016 05:46:02;855.51;856.4;5.9;7.7;-99;-99;12.503;4144;2031;9;0.1;8.5;0
306;10-20-2016 06:46:02;855.66;856.5;5.9;7.7;-99;-99;12.497;4144;1915;9;0.2;8.6;0
307;10-20-2016 07:46:02;856.12;856.9;6.1;7.6;-99;-99;13.073;4073;1986;9.2;0.1;8.8;0
308;10-20-2016 08:46:02;856.7;857.3;10.2;7.4;-99;-99;14.549;3985;1906;11.7;0.2;11.8;0
309;10-20-2016 09:46:02;856.69;857.2;14.8;6.8;-99;-99;14.385;4030;1968;15.8;0.3;16.6;0
310;10-20-2016 10:46:02;856.81;857.1;17.5;6.5;-99;-99;13.915;4044;1961;19.8;0.4;20.9;0
311;10-20-2016 11:46:02;856.69;857.1;18.5;6.4;-99;-99;13.881;4007;1904;22.6;0.4;23.5;0
312;10-20-2016 12:46:02;856.56;856.8;19.2;6.5;-99;-99;13.853;4063;1955;24.4;0.5;25.2;0
313;10-20-2016 13:46:02;856.19;856.5;19.7;6.7;-99;-99;13.855;4055;1987;25.3;0.5;25.8;0
314;10-20-2016 14:46:02;856;856.3;20.5;6.8;-99;-99;13.82;4169;1868;25.8;0.5;26.2;0
315;10-20-2016 15:46:02;856.15;856.4;20.8;6.8;-99;-99;13.819;4070;1975;25.9;0.5;26.2;0
316;10-20-2016 16:46:02;855.92;856.3;20.1;6.8;-99;-99;13.852;4176;1950;25.3;0.5;25.5;0
317;10-20-2016 17:46:02;856.04;856.4;18.1;6.9;-99;-99;12.861;4069;1969;23.5;0.5;23.4;0
318;10-20-2016 18:46:02;856.04;856.6;15.8;6.9;-99;-99;12.754;3953;1970;21;0.5;20.3;0
319;10-20-2016 19:46:02;856.62;857;13.5;6.8;-99;-99;12.722;4061;1965;18.5;0.4;17.3;0
320;10-20-2016 20:46:02;856.67;857.2;12;6.7;-99;-99;12.692;3990;1868;16.2;0.4;15;0
321;10-20-2016 21:46:02;856.73;857.4;11;6.7;-99;-99;12.663;4081;2000;14.6;0.4;13.5;0
322;10-20-2016 22:46:02;856.63;857.3;10;6.8;-99;-99;12.634;3928;1932;13.3;0.3;12.3;0
323;10-20-2016 23:46:02;856.55;857.3;8.9;6.8;-99;-99;12.603;4181;1986;12.1;0.2;11.3;0
324;10-21-2016 00:46:02;856.44;857.1;8.3;6.8;-99;-99;12.577;4135;1906;11.3;0.2;10.5;0
325;10-21-2016 01:46:02;856.47;857.2;7.6;6.9;-99;-99;12.556;4179;1859;10.6;0.2;9.9;0
326;10-21-2016 02:46:02;856.28;857.2;7.2;6.8;-99;-99;12.539;4108;1892;10.1;0.2;9.5;0
327;10-21-2016 03:46:02;856.24;857.1;6.9;6.9;-99;-99;12.527;4022;1941;9.8;0.2;9.3;0
328;10-21-2016 04:46:02;856.32;857.1;6.5;7;-99;-99;12.517;4004;1899;9.5;0.2;9;0
329;10-21-2016 05:46:02;856.13;857;5.9;7;-99;-99;12.508;4109;1982;9.2;0.1;8.7;0
330;10-21-2016 06:46:02;856.22;857.1;5.8;7.1;-99;-99;12.5;3894;1963;9;0.1;8.5;0
331;10-21-2016 07:46:02;856.53;857.3;6.2;7.2;-99;-99;13.061;4208;1916;9.1;0.1;8.7;0
332;10-21-2016 08:46:02;856.88;857.4;10.2;7;-99;-99;14.544;4069;1931;11.7;0.2;11.8;0
333;10-21-2016 09:46:02;856.91;857.3;14.7;6.6;-99;-99;14.408;4041;1885;15.8;0.3;16.5;0
334;10-21-2016 10:46:02;857.06;857.3;17.4;6.2;-99;-99;13.915;4130;1938;19.7;0.4;20.8;0
335;10-21-2016 11:46:02;856.84;857.2;18.7;6.1;-99;-99;13.859;4077;1933;22.6;0.4;23.6;0
336;10-21-2016 12:46:02;856.6;856.8;19.4;6;-99;-99;13.856;4000;1949;24.6;0.5;25.3;0
337;10-21-2016 13:46:02;856.06;856.4;20.4;6;-99;-99;13.819;4026;2067;25.8;0.5;26.5;0
338;10-21-2016 14:46:02;855.85;856.1;21.3;5.9;-99;-99;13.788;4143;1926;26.6;0.5;27.1;0
339;10-21-2016 15:46:02;855.62;855.8;21.5;5.9;-99;-99;13.792;4051;1966;26.8;0.5;27.2;0
340;10-21-2016 16:46:02;855.64;855.8;20.7;6.1;-99;-99;13.82;4062;1924;26.1;0.6;26.3;0
341;10-21-2016 17:46:02;855.66;856;18.5;6.3;-99;-99;12.847;4232;1904;24.1;0.5;23.9;0
342;10-21-2016 18:46:02;856.11;856.5;16;6.3;-99;-99;12.754;4072;1952;21.4;0.5;20.6;0
343;10-21-2016 19:46:02;856.71;857;13.8;6.2;-99;-99;12.723;4280;1961;18.7;0.4;17.5;0
344;10-21-2016 20:46:02;856.64;857.2;12.4;6.2;-99;-99;12.694;4135;1925;16.6;0.4;15.3;0
345;10-21-2016 21:46:02;857.01;857.5;11.3;6.2;-99;-99;12.665;4048;1961;14.9;0.4;13.8;0
346;10-21-2016 22:46:02;856.87;857.4;10.7;6.3;-99;-99;12.635;4173;1957;13.8;0.3;12.9;0
347;10-21-2016 23:46:02;856.75;857.4;9.8;6.2;-99;-99;12.606;4122;1936;12.9;0.3;12.1;0
348;10-22-2016 00:46:02;856.6;857.3;9.1;6.2;-99;-99;12.581;4195;1942;12.2;0.2;11.5;0
349;10-22-2016 01:46:02;856.42;857.1;8.8;6.3;-99;-99;12.561;4194;1937;11.7;0.2;11;0
350;10-22-2016 02:46:02;856.56;857.2;8.2;6.3;-99;-99;12.545;4097;1932;11.2;0.2;10.6;0
351;10-22-2016 03:46:02;856.68;857.3;7.8;6.4;-99;-99;12.532;4117;1912;10.8;0.2;10.3;0
352;10-22-2016 04:46:02;856.54;857.3;7.5;6.4;-99;-99;12.523;3994;2069;10.5;0.2;10.1;0
353;10-22-2016 05:46:02;856.39;857.2;7.2;6.5;-99;-99;12.514;4114;1923;10.4;0.1;9.9;0
354;10-22-2016 06:46:02;856.36;857.2;6.9;6.6;-99;-99;12.507;4069;1997;10.2;0.1;9.7;0
355;10-22-2016 07:46:02;856.83;857.6;7;6.6;-99;-99;12.998;4088;2010;10.1;0.2;9.7;0
356;10-22-2016 08:46:02;857.28;857.7;10.8;6.5;-99;-99;14.511;4229;1888;12.3;0.2;12.3;0
357;10-22-2016 09:46:02;857.18;857.6;15;6.1;-99;-99;14.384;4158;1960;16.2;0.3;16.9;0
358;10-22-2016 10:46:02;857.12;857.4;17.8;5.8;-99;-99;13.893;4139;1931;20.1;0.4;21.1;0
359;10-22-2016 11:46:02;857.25;857.5;19.7;5.5;-99;-99;13.823;4007;1956;23.3;0.5;24.3;0
360;10-22-2016 12:46:02;856.86;857.2;20.8;5.5;-99;-99;13.822;4114;1981;25.7;0.5;26.6;0
361;10-22-2016 13:46:02;857.14;857.3;21.3;5.8;-99;-99;13.788;4050;1877;26.8;0.5;27.4;0
362;10-22-2016 14:46:02;857.05;857.3;22;5.8;-99;-99;13.761;4011;1928;27.3;0.6;27.7;0
363;10-22-2016 15:46:02;856.93;857.1;22.1;5.9;-99;-99;13.755;4037;1905;27.3;0.6;27.6;0
364;10-22-2016 16:46:02;856.75;856.9;21.3;5.8;-99;-99;13.786;3989;1901;26.6;0.6;26.8;0
365;10-22-2016 17:46:02;856.73;857.1;19.4;5.8;-99;-99;12.85;4052;1964;24.8;0.6;24.6;0
366;10-22-2016 18:46:02;856.89;857.2;16.7;5.9;-99;-99;12.756;3999;1967;22.1;0.5;21.3;0
367;10-22-2016 19:46:02;857.51;857.9;14.6;6;-99;-99;12.725;4079;1904;19.5;0.4;18.3;0
368;10-22-2016 20:46:02;857.78;858.2;13.2;6;-99;-99;12.696;4001;1894;17.3;0.4;16.1;0
369;10-22-2016 21:46:02;858.02;858.5;12.2;6.1;-99;-99;12.668;4111;1877;15.8;0.4;14.7;0
370;10-22-2016 22:46:02;858.12;858.7;11.4;6.1;-99;-99;12.64;4027;1947;14.6;0.4;13.7;0
371;10-22-2016 23:46:02;857.91;858.5;10.7;6.2;-99;-99;12.611;4130;1967;13.7;0.3;12.9;0
372;10-23-2016 00:46:02;857.83;858.6;10;6.2;-99;-99;12.586;4018;2005;13;0.3;12.2;0
373;10-23-2016 01:46:02;857.88;858.5;9.4;6.3;-99;-99;12.566;4038;1924;12.4;0.2;11.7;0
374;10-23-2016 02:46:02;857.72;858.4;9;6.3;-99;-99;12.55;4050;1937;12;0.2;11.4;0
375;10-23-2016 03:46:02;857.97;858.6;8.7;6.4;-99;-99;12.538;4124;1931;11.7;0.2;11.2;0
376;10-23-2016 04:46:02;857.89;858.6;8.2;6.5;-99;-99;12.528;4150;1925;11.3;0.2;10.9;0
377;10-23-2016 05:46:02;858.03;858.7;8.2;6.6;-99;-99;12.519;4064;1934;11.3;0.2;10.9;0
378;10-23-2016 06:46:02;857.99;858.7;7.9;6.7;-99;-99;12.513;3930;1815;11.1;0.2;10.7;0
379;10-23-2016 07:46:02;858.35;859.1;8.2;6.7;-99;-99;12.775;4144;1879;11.2;0.2;10.9;0
380;10-23-2016 08:46:02;858.82;859.2;11.4;6.6;-99;-99;14.51;4028;1899;13.1;0.3;13.1;0
381;10-23-2016 09:46:02;858.45;858.8;16.4;6.1;-99;-99;14.351;4072;1881;17.2;0.3;18;0
382;10-23-2016 10:46:02;858.42;858.7;19.6;5.7;-99;-99;13.86;4146;1872;21.6;0.4;22.7;0
383;10-23-2016 11:46:02;858.2;858.5;21.2;5.5;-99;-99;13.791;4061;1826;24.8;0.5;25.9;0
384;10-23-2016 12:46:02;857.92;858.1;22.1;5.4;-99;-99;13.752;4077;1897;27.1;0.5;28.1;0
385;10-23-2016 13:46:02;857.74;857.9;22.3;5.9;-99;-99;13.756;3963;1812;27.9;0.6;28.5;0
386;10-23-2016 14:46:02;857.5;857.6;22.8;6;-99;-99;13.73;4025;1952;28.2;0.6;28.7;0
387;10-23-2016 15:46:02;857.34;857.4;23.2;5.8;-99;-99;13.718;4098;1998;28.3;0.6;28.6;0
388;10-23-2016 16:46:02;857.13;857.3;22.4;5.7;-99;-99;13.759;4195;1858;27.7;0.6;27.9;0
389;10-23-2016 17:46:02;857.41;857.6;20.2;5.9;-99;-99;12.831;4110;1955;25.6;0.6;25.4;0
390;10-23-2016 18:46:02;857.66;858;17.8;6;-99;-99;12.757;4081;1945;23;0.6;22.2;0
391;10-23-2016 19:46:02;857.89;858.3;15.9;6.1;-99;-99;12.727;4071;1937;20.5;0.4;19.4;0
392;10-23-2016 20:46:02;857.98;858.3;14.8;6.1;-99;-99;12.7;4068;1874;18.7;0.4;17.5;0
393;10-23-2016 21:46:02;858.25;858.6;14.2;6.2;-99;-99;12.673;4047;1855;17.5;0.4;16.5;0
394;10-23-2016 22:46:02;858.06;858.5;13.3;6.3;-99;-99;12.645;4121;1875;16.4;0.4;15.6;0
395;10-23-2016 23:46:02;857.86;858.4;12.4;6.4;-99;-99;12.616;4075;1871;15.5;0.4;14.7;0
396;10-24-2016 00:46:02;857.83;858.3;12;6.5;-99;-99;12.593;4084;1966;14.8;0.4;14.2;0
397;10-24-2016 01:46:02;857.72;858.2;11.8;6.6;-99;-99;12.574;4102;1889;14.6;0.4;14;0
398;10-24-2016 02:46:02;857.65;858.1;11.9;6.7;-99;-99;12.56;4068;1843;14.5;0.3;14.1;0
399;10-24-2016 03:46:02;857.65;858.2;12.3;6.7;-99;-99;12.55;4081;1944;14.8;0.3;14.6;0
400;10-24-2016 04:46:02;857.7;858.2;13.1;6.7;-99;-99;12.544;4056;1931;15.5;0.3;15.4;0
401;10-24-2016 05:46:02;857.77;858.2;13.5;6.8;-99;-99;12.539;4148;1899;16.3;0.3;16.3;0
402;10-24-2016 06:46:02;857.76;858.2;13.1;6.7;-99;-99;12.534;4029;1965;16.7;0.3;16.6;0
403;10-24-2016 07:46:02;857.96;858.4;12.2;7;-99;-99;12.654;3963;1937;16.3;0.3;15.9;0
404;10-24-2016 08:46:02;858.25;858.7;13.4;7;-99;-99;13.459;3931;1905;16.6;0.3;16.3;0
405;10-24-2016 09:46:02;858.23;858.5;17.4;6.5;-99;-99;14.332;4002;1978;19.1;0.4;19.3;0
406;10-24-2016 10:46:02;858.32;858.5;20.3;6.4;-99;-99;14.218;3965;1888;22.5;0.5;23.2;0
407;10-24-2016 11:46:02;858.17;858.5;19.5;8;-99;-99;13.855;4054;1899;23.5;0.5;23.9;0
408;10-24-2016 12:46:02;857.9;858.1;19.9;7.9;-99;-99;13.82;3947;1948;24.2;0.5;24.4;0
409;10-24-2016 13:46:02;857.5;857.8;21;7.5;-99;-99;13.783;4087;1895;25.2;0.5;25.6;0
410;10-24-2016 14:46:02;857.33;857.5;21.6;7.1;-99;-99;13.782;4026;1935;26;0.5;26.4;0
411;10-24-2016 15:46:02;857.18;857.4;21;6.9;-99;-99;13.819;4083;1876;25.8;0.5;25.9;0
412;10-24-2016 16:46:02;856.98;857.2;19.6;6.6;-99;-99;13.606;3955;1877;24.5;0.5;24.2;0
413;10-24-2016 17:46:02;857.11;857.4;18.7;6.6;-99;-99;12.769;4055;1924;23.3;0.5;22.7;0
414;10-24-2016 18:46:02;857.48;857.8;17.1;6.9;-99;-99;12.739;4080;1928;21.7;0.5;21;0
415;10-24-2016 19:46:02;857.68;858.2;16.3;7.3;-99;-99;12.714;4172;1917;20.2;0.4;19.5;0
416;10-24-2016 20:46:02;857.98;858.4;15.9;7.2;-99;-99;12.691;4074;1949;19.4;0.4;18.8;0
417;10-24-2016 21:46:02;858.19;858.5;15;7.1;-99;-99;12.665;3965;1911;18.5;0.4;17.9;0
418;10-24-2016 22:46:02;858.17;858.5;13.8;7;-99;-99;12.637;4006;1986;17.3;0.4;16.7;0
419;10-24-2016 23:46:02;857.9;858.4;12.9;6.9;-99;-99;12.613;4104;1940;16.4;0.4;15.6;0
420;10-25-2016 00:46:02;858;858.5;12.3;6.9;-99;-99;12.591;4113;2013;15.6;0.4;14.9;0
421;10-25-2016 01:46:02;858.18;858.7;11.2;6.9;-99;-99;12.572;3997;1965;14.6;0.3;13.9;0
422;10-25-2016 02:46:02;858.07;858.7;10.6;6.9;-99;-99;12.558;4132;1904;13.8;0.3;13.1;0
423;10-25-2016 03:46:02;857.82;858.5;10.3;6.9;-99;-99;12.546;4159;1864;13.3;0.3;12.8;0
424;10-25-2016 04:46:02;857.82;858.5;9.7;7.1;-99;-99;12.536;4123;1806;12.8;0.3;12.3;0
425;10-25-2016 05:46:02;858.11;858.7;8.8;7.2;-99;-99;12.527;4130;1948;12.1;0.2;11.6;0
426;10-25-2016 06:46:02;858.13;858.9;8.1;7.3;-99;-99;12.518;4018;1908;11.4;0.2;10.8;0
427;10-25-2016 07:46:02;858.45;859.1;7.7;7.3;-99;-99;12.734;3973;1893;10.9;0.2;10.3;0
428;10-25-2016 08:46:02;858.83;859.3;10.5;7.2;-99;-99;14.543;3945;1917;12.3;0.2;12;0
429;10-25-2016 09:46:02;859.43;859.7;14;7.1;-99;-99;14.418;3910;1872;15.5;0.3;15.8;0
430;10-25-2016 10:46:02;859.04;859.5;16.1;7;-99;-99;14.345;4042;1841;18.4;0.3;19;0
431;10-25-2016 11:46:02;859.15;859.4;17.6;6.7;-99;-99;13.914;3998;1794;21.1;0.4;21.8;0
432;10-25-2016 12:46:02;858.63;858.9;17.7;7;-99;-99;13.925;4055;1973;22.6;0.5;23.2;0
433;10-25-2016 13:46:02;858.22;858.4;18.1;7.4;-99;-99;13.873;4075;1828;23.3;0.5;23.6;0
434;10-25-2016 14:46:02;857.59;857.9;18.6;7.5;-99;-99;13.878;4089;1918;23.5;0.5;23.8;0
435;10-25-2016 15:46:02;857.38;857.7;19;7.1;-99;-99;13.863;4160;1901;23.7;0.5;24;0
436;10-25-2016 16:46:02;857.27;857.5;18.3;7.1;-99;-99;13.886;4071;1939;23.2;0.5;23.4;0
437;10-25-2016 17:46:02;857.06;857.5;16.2;7.2;-99;-99;12.864;4099;1935;21.2;0.5;21;0
438;10-25-2016 18:46:02;857.09;857.5;13.5;7.2;-99;-99;12.748;4060;1937;18.7;0.4;17.9;0
439;10-25-2016 19:46:02;857.16;857.6;11.7;7.3;-99;-99;12.717;4152;2009;16.2;0.4;15.1;0
440;10-25-2016 20:46:02;857.2;857.7;10.8;7.4;-99;-99;12.69;4143;1889;14.5;0.3;13.5;0
441;10-25-2016 21:46:02;857.11;857.8;10.1;7.3;-99;-99;12.664;4140;1831;13.4;0.3;12.5;0
442;10-25-2016 22:46:02;857.16;857.8;9.4;7.3;-99;-99;12.638;4145;1958;12.6;0.2;11.8;0
443;10-25-2016 23:46:02;856.97;857.5;8.2;7.3;-99;-99;12.611;4125;1912;11.5;0.2;10.7;0
444;10-26-2016 00:46:02;856.66;857.5;7.3;7.3;-99;-99;12.585;4085;1935;10.5;0.2;9.8;0
445;10-26-2016 01:46:02;856.49;857.2;6.8;7.4;-99;-99;12.563;4086;1869;9.8;0.2;9.2;0
446;10-26-2016 02:46:02;856.35;857.1;6.8;7.7;-99;-99;12.545;4078;1890;9.5;0.2;8.9;0
447;10-26-2016 03:46:02;856.06;856.9;7;7.9;-99;-99;12.532;4004;1968;9.8;0.1;9.5;0
448;10-26-2016 04:46:02;856.03;856.8;5.6;7.8;-99;-99;12.52;4148;1971;9.1;0.1;8.6;0
449;10-26-2016 05:46:02;855.75;856.6;4.7;7.8;-99;-99;12.509;4074;1984;8.2;0.1;7.6;0
450;10-26-2016 06:46:02;855.66;856.5;4;7.8;-99;-99;12.499;4111;1958;7.5;0.1;6.8;0
451;10-26-2016 07:46:02;855.8;856.6;3.8;7.8;-99;-99;13.048;4093;2020;7;0.1;6.3;0
452;10-26-2016 08:46:02;856.1;856.8;7.4;7.7;-99;-99;14.635;4197;2013;9;0.1;8.9;0
453;10-26-2016 09:46:02;856.3;856.8;11.1;7.2;-99;-99;14.505;4065;1940;12.5;0.2;12.9;0
454;10-26-2016 10:46:02;856.27;856.7;13.7;7;-99;-99;14.034;4135;1905;16;0.3;16.8;0
455;10-26-2016 11:46:02;855.91;856.4;15;6.9;-99;-99;13.969;4207;1916;18.8;0.3;19.6;0
456;10-26-2016 12:46:02;855.96;856.4;15.2;7.4;-99;-99;13.983;4137;1953;20.3;0.4;20.9;0
457;10-26-2016 13:46:02;855.52;855.8;15.6;8.1;-99;-99;13.978;4096;1994;20.8;0.4;21.2;0
458;10-26-2016 14:46:02;855.08;855.2;16.5;7.8;-99;-99;13.943;4217;1971;21.5;0.4;21.8;0
459;10-26-2016 15:46:02;854.63;855;17.6;7.2;-99;-99;13.907;4107;1962;22.1;0.4;22.5;0
460;10-26-2016 16:46:02;854.76;855;16.9;7.1;-99;-99;13.94;4237;2062;22.1;0.4;22.4;0
461;10-26-2016 17:46:02;855.04;855.4;14.6;7.5;-99;-99;12.876;4303;2044;20;0.4;19.8;0
462;10-26-2016 18:46:02;855.38;855.8;12.3;7.8;-99;-99;12.748;4066;1914;17.4;0.3;16.7;0
463;10-26-2016 19:46:02;855.65;856.2;9.9;7.5;-99;-99;12.714;4176;1967;14.8;0.3;13.7;0
464;10-26-2016 20:46:02;855.47;856.1;8.4;7.5;-99;-99;12.685;4159;1896;12.6;0.3;11.4;0
465;10-26-2016 21:46:02;855.65;856.4;7.2;7.4;-99;-99;12.657;4107;1920;10.9;0.2;9.8;0
466;10-26-2016 22:46:02;855.71;856.4;6.3;7.4;-99;-99;12.628;4108;2026;9.6;0.2;8.6;0
467;10-26-2016 23:46:02;855.58;856.4;5.5;7.3;-99;-99;12.599;4112;1949;8.6;0.2;7.7;0
468;10-27-2016 00:46:02;855.62;856.4;5;7.3;-99;-99;12.572;4263;1891;8;0.2;7.3;0
469;10-27-2016 01:46:02;855.89;856.6;4.4;7.4;-99;-99;12.549;4185;1959;7.5;0.1;6.8;0
470;10-27-2016 02:46:02;855.93;856.8;4;7.4;-99;-99;12.53;4181;1931;7;0.1;6.4;0
471;10-27-2016 03:46:02;855.71;856.5;3.6;7.4;-99;-99;12.516;4281;1926;6.7;0.1;6.2;0
472;10-27-2016 04:46:02;856.18;857;3.2;7.4;-99;-99;12.505;4241;1893;6.4;0.1;5.9;0
473;10-27-2016 05:46:02;856.1;857;2.7;7.4;-99;-99;12.495;4069;1896;6;0.1;5.5;0
474;10-27-2016 06:46:02;856.49;857.4;2.4;7.4;-99;-99;12.487;4170;2019;5.7;0.1;5.3;0
475;10-27-2016 07:46:02;856.83;857.7;2.7;7.4;-99;-99;13.065;4195;1956;5.7;0;5.3;0
476;10-27-2016 08:46:02;857.37;858.1;6.8;7.4;-99;-99;14.636;4110;1937;8.2;0.1;8.2;0
477;10-27-2016 09:46:02;857.47;857.9;11.1;7;-99;-99;14.508;4059;1889;12.1;0.2;12.8;0
478;10-27-2016 10:46:02;857.58;858;14.2;6.4;-99;-99;14.441;4191;1847;16.5;0.2;17.5;0
479;10-27-2016 11:46:02;857.45;857.8;15;6.2;-99;-99;13.972;3996;1961;18.8;0.3;19.6;0
480;10-27-2016 12:46:02;857.18;857.4;16.5;5.9;-99;-99;13.913;4105;2021;20.8;0.4;21.5;0
481;10-27-2016 13:46:02;856.78;857;19.3;5.6;-99;-99;13.855;4212;1918;23.6;0.4;24.4;0
482;10-27-2016 14:46:02;856.79;857.1;20.7;5.4;-99;-99;13.836;4195;2007;25.6;0.5;26.4;0
483;10-27-2016 15:46:02;856.76;857;20.8;5.3;-99;-99;13.823;4211;1922;26.3;0.5;26.8;0
484;10-27-2016 16:46:02;857.01;857.1;19.8;5.3;-99;-99;13.846;4216;1995;25.6;0.5;25.7;0
485;10-27-2016 17:46:02;857.24;857.4;18.3;5.4;-99;-99;12.828;4245;1927;24.2;0.5;23.9;0
486;10-27-2016 18:46:02;857.59;858;15.2;5.6;-99;-99;12.76;4071;1933;21.3;0.5;20.4;0
487;10-27-2016 19:46:02;858.01;858.5;13.2;5.7;-99;-99;12.731;4053;1899;18.6;0.4;17.3;0
488;10-27-2016 20:46:02;858.57;859;11.6;5.7;-99;-99;12.704;3939;1897;16.3;0.4;15.1;0
489;10-27-2016 21:46:02;858.71;859.4;10.3;5.8;-99;-99;12.678;3936;1945;14.4;0.3;13.2;0
